#gene_id	length
XLOC_024646	1096
XLOC_024647	2168
XLOC_024644	2210
XLOC_024645	2307
XLOC_024642	3680
XLOC_013167	317
XLOC_024640	222
XLOC_053025	614
XLOC_008981	943
XLOC_026351	161
XLOC_059803	599
XLOC_029548	212
XLOC_024648	499
XLOC_024649	464
XLOC_060941	1201
XLOC_060940	544
XLOC_060943	2279
XLOC_029549	459
XLOC_060945	480
XLOC_060944	726
XLOC_060947	534
XLOC_060946	228
XLOC_060949	2390
XLOC_060948	2353
XLOC_053021	1890
XLOC_058256	766
XLOC_008980	1296
XLOC_058257	995
XLOC_058254	1174
XLOC_019655	277
XLOC_019654	406
XLOC_011468	627
XLOC_011469	530
XLOC_000965	404
XLOC_019650	558
XLOC_019653	463
XLOC_019652	4090
XLOC_011462	947
XLOC_011463	711
XLOC_011460	345
XLOC_011461	1059
XLOC_011466	162
XLOC_011467	169
XLOC_011464	555
XLOC_053281	7243
XLOC_026868	4079
XLOC_026869	2016
XLOC_052748	5735
XLOC_052749	693
XLOC_008987	2212
XLOC_053282	2904
XLOC_026860	1746
XLOC_026861	7160
XLOC_026862	1852
XLOC_026863	96
XLOC_052746	303
XLOC_052747	5018
XLOC_026866	1357
XLOC_052745	454
XLOC_010201	460
XLOC_040551	473
XLOC_024104	402
XLOC_060924	296
XLOC_010203	3644
XLOC_014454	325
XLOC_014455	420
XLOC_008986	4220
XLOC_014457	214
XLOC_014450	599
XLOC_014451	1361
XLOC_014452	1080
XLOC_014453	393
XLOC_021076	2705
XLOC_021077	933
XLOC_021074	3030
XLOC_021075	2336
XLOC_021072	3255
XLOC_021073	1701
XLOC_021070	934
XLOC_021071	1814
XLOC_015775	2615
XLOC_011798	626
XLOC_024103	1771
XLOC_016168	573
XLOC_016169	2724
XLOC_016166	418
XLOC_016167	2507
XLOC_016164	339
XLOC_010206	344
XLOC_011790	459
XLOC_016163	412
XLOC_016160	1037
XLOC_016161	742
XLOC_008985	956
XLOC_015771	3665
XLOC_025515	8200
XLOC_025514	1418
XLOC_025517	2086
XLOC_025516	1304
XLOC_025511	1577
XLOC_025510	6822
XLOC_025513	1702
XLOC_025512	2599
XLOC_025519	1158
XLOC_025518	1823
XLOC_008984	498
XLOC_015384	762
XLOC_001979	670
XLOC_031747	809
XLOC_001978	3463
XLOC_012414	2635
XLOC_013109	1351
XLOC_022009	3593
XLOC_029884	245
XLOC_013103	456
XLOC_013102	2023
XLOC_013101	1025
XLOC_013100	557
XLOC_013107	399
XLOC_013106	688
XLOC_013105	4319
XLOC_013104	5830
XLOC_017680	866
XLOC_018218	205
XLOC_017681	1630
XLOC_018216	1494
XLOC_018217	449
XLOC_018214	286
XLOC_018215	251
XLOC_018212	383
XLOC_018213	312
XLOC_018210	508
XLOC_018211	273
XLOC_017683	269
XLOC_007759	1133
XLOC_007758	214
XLOC_007757	257
XLOC_007756	7037
XLOC_007755	1259
XLOC_007754	2030
XLOC_007753	882
XLOC_007752	4303
XLOC_007751	424
XLOC_007750	165
XLOC_012470	1078
XLOC_020856	1394
XLOC_054373	373
XLOC_054372	658
XLOC_012474	1726
XLOC_054374	2551
XLOC_054377	279
XLOC_012477	1066
XLOC_054379	378
XLOC_012479	3316
XLOC_017687	227
XLOC_020859	2121
XLOC_020858	317
XLOC_012418	1430
XLOC_022005	869
XLOC_058807	1875
XLOC_058806	3658
XLOC_058805	4513
XLOC_058804	215
XLOC_058803	1341
XLOC_058802	1920
XLOC_058801	2238
XLOC_058800	182
XLOC_058809	1277
XLOC_058808	245
XLOC_027871	1392
XLOC_057446	3616
XLOC_038456	1758
XLOC_031746	462
XLOC_045576	2071
XLOC_038457	219
XLOC_024679	2289
XLOC_053791	504
XLOC_027873	2175
XLOC_013899	444
XLOC_001976	3863
XLOC_038454	1500
XLOC_008252	608
XLOC_018548	137
XLOC_005570	367
XLOC_005441	2697
XLOC_005440	382
XLOC_005443	237
XLOC_005442	4315
XLOC_005445	829
XLOC_005444	369
XLOC_005447	688
XLOC_005446	328
XLOC_048459	192
XLOC_048458	313
XLOC_053799	439
XLOC_005338	960
XLOC_006930	330
XLOC_006931	3588
XLOC_006932	110
XLOC_006933	175
XLOC_003722	688
XLOC_006935	4677
XLOC_006936	3588
XLOC_003721	293
XLOC_006938	1434
XLOC_049329	310
XLOC_003540	3158
XLOC_003728	981
XLOC_003729	3291
XLOC_018542	690
XLOC_018543	2590
XLOC_003546	1275
XLOC_038452	2610
XLOC_039321	1621
XLOC_003547	137
XLOC_000190	1655
XLOC_000191	1311
XLOC_000192	2249
XLOC_039320	3499
XLOC_000194	124
XLOC_000195	1492
XLOC_000196	529
XLOC_000197	3519
XLOC_000198	2178
XLOC_039327	1910
XLOC_044335	5281
XLOC_018547	116
XLOC_023009	523
XLOC_039325	1005
XLOC_060913	3718
XLOC_023005	316
XLOC_023004	214
XLOC_023007	408
XLOC_023006	579
XLOC_023001	208
XLOC_003548	439
XLOC_023003	450
XLOC_023002	411
XLOC_003549	2364
XLOC_027877	1755
XLOC_032259	1427
XLOC_060917	1255
XLOC_057051	1252
XLOC_057050	2368
XLOC_057053	277
XLOC_057052	321
XLOC_057055	3249
XLOC_057054	325
XLOC_057057	1650
XLOC_057056	193
XLOC_057059	359
XLOC_057058	152
XLOC_047450	1568
XLOC_047451	9017
XLOC_022435	1275
XLOC_032252	1670
XLOC_048738	5187
XLOC_047452	1814
XLOC_047453	3164
XLOC_047454	1737
XLOC_047455	497
XLOC_047456	629
XLOC_034009	576
XLOC_013897	1061
XLOC_031236	273
XLOC_001335	1856
XLOC_047458	313
XLOC_057548	329
XLOC_031238	590
XLOC_013896	330
XLOC_057543	1104
XLOC_014794	1053
XLOC_030542	460
XLOC_030543	1101
XLOC_002138	5457
XLOC_057545	4748
XLOC_002134	1320
XLOC_002135	1007
XLOC_002136	3031
XLOC_002137	282
XLOC_002130	536
XLOC_002131	358
XLOC_002132	362
XLOC_002133	329
XLOC_041338	2622
XLOC_030548	2462
XLOC_045963	285
XLOC_019684	10511
XLOC_014214	4332
XLOC_057947	5415
XLOC_057946	1780
XLOC_057945	3383
XLOC_019685	2195
XLOC_057943	620
XLOC_057942	1177
XLOC_057941	181
XLOC_057940	360
XLOC_044079	4208
XLOC_019682	283
XLOC_008008	1412
XLOC_057949	4337
XLOC_057948	2553
XLOC_056098	2194
XLOC_008009	263
XLOC_019680	82
XLOC_056092	251
XLOC_056093	3980
XLOC_056090	2025
XLOC_056091	270
XLOC_056096	1141
XLOC_056097	1891
XLOC_056094	1241
XLOC_056095	400
XLOC_011453	251
XLOC_008002	1608
XLOC_009267	267
XLOC_008003	1428
XLOC_016489	1619
XLOC_043870	722
XLOC_016488	625
XLOC_030238	129
XLOC_008001	4197
XLOC_032002	916
XLOC_008006	3601
XLOC_030230	600
XLOC_030231	1374
XLOC_030236	238
XLOC_046796	316
XLOC_030234	319
XLOC_051355	530
XLOC_009266	2002
XLOC_046797	313
XLOC_008004	647
XLOC_040228	1386
XLOC_040229	1972
XLOC_040226	314
XLOC_040227	3830
XLOC_040224	264
XLOC_040225	360
XLOC_040222	262
XLOC_040223	228
XLOC_040220	1742
XLOC_040221	1900
XLOC_003263	3276
XLOC_003262	3301
XLOC_003261	600
XLOC_003260	143
XLOC_003267	187
XLOC_003266	225
XLOC_003265	131
XLOC_003264	184
XLOC_016481	2099
XLOC_003269	1325
XLOC_003268	1471
XLOC_049773	2872
XLOC_049772	2574
XLOC_043993	2063
XLOC_049771	2111
XLOC_043314	487
XLOC_013990	2571
XLOC_049777	4199
XLOC_039794	165
XLOC_049776	1186
XLOC_051479	571
XLOC_051478	526
XLOC_039795	3259
XLOC_022433	351
XLOC_049775	3027
XLOC_051471	769
XLOC_051470	210
XLOC_051473	408
XLOC_043310	1005
XLOC_051475	408
XLOC_051474	299
XLOC_051477	1728
XLOC_051476	1793
XLOC_055549	308
XLOC_055548	347
XLOC_013991	361
XLOC_055541	279
XLOC_055540	995
XLOC_055543	2080
XLOC_055542	466
XLOC_055545	455
XLOC_055544	807
XLOC_055547	405
XLOC_055546	401
XLOC_009651	3897
XLOC_013992	1998
XLOC_052778	1611
XLOC_044138	4282
XLOC_002846	448
XLOC_047184	136
XLOC_047185	3319
XLOC_013993	644
XLOC_041579	1625
XLOC_037563	3242
XLOC_041575	236
XLOC_002847	108
XLOC_041577	4760
XLOC_041576	2505
XLOC_041571	584
XLOC_041570	436
XLOC_041573	351
XLOC_041572	769
XLOC_031611	2879
XLOC_013994	1300
XLOC_002840	72
XLOC_018966	1897
XLOC_013995	1966
XLOC_014427	358
XLOC_050708	4655
XLOC_050709	451
XLOC_039037	7189
XLOC_002841	161
XLOC_059113	2138
XLOC_050700	1650
XLOC_050701	1713
XLOC_050702	2508
XLOC_050703	239
XLOC_050704	1443
XLOC_051230	154
XLOC_050706	2719
XLOC_050707	664
XLOC_054638	1370
XLOC_041335	268
XLOC_019009	223
XLOC_054630	2351
XLOC_013996	2253
XLOC_054632	3504
XLOC_054633	4234
XLOC_054634	193
XLOC_054635	388
XLOC_054636	344
XLOC_000249	481
XLOC_048158	154
XLOC_048159	202
XLOC_040562	438
XLOC_042178	637
XLOC_042179	307
XLOC_048150	214
XLOC_042175	386
XLOC_048152	112
XLOC_042177	223
XLOC_042170	3480
XLOC_048155	2674
XLOC_048156	297
XLOC_048157	262
XLOC_019598	2733
XLOC_059118	4239
XLOC_009269	263
XLOC_026496	931
XLOC_010989	182
XLOC_035719	324
XLOC_024220	338
XLOC_006212	646
XLOC_048474	522
XLOC_009268	326
XLOC_029061	418
XLOC_011145	2243
XLOC_029063	235
XLOC_029062	503
XLOC_029065	495
XLOC_029064	373
XLOC_029067	764
XLOC_029066	392
XLOC_029069	355
XLOC_029068	431
XLOC_036595	530
XLOC_047790	193
XLOC_018952	4827
XLOC_043601	2028
XLOC_001249	2089
XLOC_001248	5324
XLOC_043600	100
XLOC_001243	7146
XLOC_001242	1349
XLOC_005947	2129
XLOC_001240	4402
XLOC_001247	3893
XLOC_001246	480
XLOC_001245	130
XLOC_001244	359
XLOC_048472	2420
XLOC_040769	306
XLOC_008632	253
XLOC_040763	2818
XLOC_040762	2541
XLOC_039036	2626
XLOC_040760	974
XLOC_040767	182
XLOC_013653	437
XLOC_040765	1930
XLOC_043604	1544
XLOC_046088	1012
XLOC_046089	5410
XLOC_009505	2982
XLOC_043607	347
XLOC_046080	476
XLOC_046081	372
XLOC_046082	195
XLOC_046083	271
XLOC_046084	134
XLOC_046085	736
XLOC_046086	185
XLOC_046087	270
XLOC_043223	1659
XLOC_043609	449
XLOC_043221	2687
XLOC_020308	4161
XLOC_043227	1247
XLOC_043226	1311
XLOC_043225	693
XLOC_043608	751
XLOC_051951	8525
XLOC_043229	867
XLOC_041700	806
XLOC_047933	984
XLOC_047932	474
XLOC_047931	366
XLOC_047930	557
XLOC_047937	616
XLOC_047936	236
XLOC_047935	1904
XLOC_047934	941
XLOC_047939	223
XLOC_047938	178
XLOC_048470	2748
XLOC_020805	3828
XLOC_045683	168
XLOC_045682	2823
XLOC_045681	5749
XLOC_045680	4729
XLOC_045687	4673
XLOC_045686	2212
XLOC_045685	1806
XLOC_045684	4133
XLOC_013651	358
XLOC_045689	152
XLOC_045688	291
XLOC_046332	194
XLOC_046333	1340
XLOC_046330	167
XLOC_046331	1867
XLOC_046336	1385
XLOC_046337	215
XLOC_046334	3706
XLOC_046335	4751
XLOC_016364	2631
XLOC_016365	4101
XLOC_046338	1074
XLOC_046339	672
XLOC_016360	624
XLOC_016361	947
XLOC_016362	123
XLOC_016363	251
XLOC_020305	327
XLOC_020304	225
XLOC_047685	295
XLOC_047684	732
XLOC_047687	257
XLOC_047686	3767
XLOC_047681	4243
XLOC_047680	4596
XLOC_047683	614
XLOC_047682	1580
XLOC_047689	245
XLOC_047688	1754
XLOC_044134	999
XLOC_022919	712
XLOC_012287	5587
XLOC_022532	263
XLOC_017846	495
XLOC_060435	768
XLOC_060434	579
XLOC_060437	1629
XLOC_060436	2327
XLOC_060431	2322
XLOC_060430	8096
XLOC_060433	562
XLOC_028858	732
XLOC_028857	2249
XLOC_028856	2378
XLOC_028855	371
XLOC_028854	2236
XLOC_028853	4452
XLOC_060438	1022
XLOC_028851	1119
XLOC_028850	1875
XLOC_044792	3278
XLOC_044793	1988
XLOC_044790	395
XLOC_044791	290
XLOC_044796	288
XLOC_044797	1893
XLOC_044794	664
XLOC_044795	899
XLOC_038896	819
XLOC_038897	2779
XLOC_044798	1060
XLOC_044799	1099
XLOC_038892	877
XLOC_038893	431
XLOC_002418	7944
XLOC_038891	1794
XLOC_033718	613
XLOC_041701	388
XLOC_036948	307
XLOC_036949	3227
XLOC_033710	3165
XLOC_036947	6207
XLOC_036944	1125
XLOC_033713	478
XLOC_033714	153
XLOC_033715	3765
XLOC_036940	284
XLOC_036941	339
XLOC_006128	104
XLOC_039419	476
XLOC_039418	2947
XLOC_017844	1882
XLOC_039414	3998
XLOC_039417	314
XLOC_039416	280
XLOC_003724	927
XLOC_039410	202
XLOC_039413	528
XLOC_022915	419
XLOC_031622	2897
XLOC_031623	846
XLOC_031620	340
XLOC_031621	1086
XLOC_031626	996
XLOC_031627	2724
XLOC_031624	382
XLOC_031625	1471
XLOC_031628	174
XLOC_031629	98
XLOC_044244	4876
XLOC_044245	1755
XLOC_044246	3450
XLOC_044247	242
XLOC_044240	110
XLOC_044241	4135
XLOC_044242	4911
XLOC_044243	1956
XLOC_044248	5434
XLOC_057449	304
XLOC_035704	841
XLOC_018858	972
XLOC_015185	1686
XLOC_015184	347
XLOC_015187	1198
XLOC_015186	1275
XLOC_015181	3527
XLOC_015180	447
XLOC_015183	170
XLOC_015182	1309
XLOC_017972	273
XLOC_017973	4081
XLOC_017970	708
XLOC_035702	621
XLOC_015189	2144
XLOC_015188	2796
XLOC_017974	4362
XLOC_017975	400
XLOC_040239	922
XLOC_024026	1059
XLOC_024027	719
XLOC_024024	3974
XLOC_024025	811
XLOC_024022	1265
XLOC_024023	426
XLOC_024020	885
XLOC_048534	2590
XLOC_027531	2100
XLOC_024028	1964
XLOC_024029	1688
XLOC_020916	321
XLOC_020917	3705
XLOC_020914	1774
XLOC_020915	213
XLOC_020912	3031
XLOC_020913	246
XLOC_020910	2011
XLOC_061479	1240
XLOC_061476	2088
XLOC_061477	1383
XLOC_061474	2477
XLOC_061475	1793
XLOC_061472	812
XLOC_061473	1648
XLOC_020918	84
XLOC_020919	84
XLOC_037707	387
XLOC_037706	426
XLOC_037705	298
XLOC_029893	2356
XLOC_029894	1757
XLOC_029895	1245
XLOC_029896	1338
XLOC_029897	1809
XLOC_027530	184
XLOC_029899	2974
XLOC_033895	2499
XLOC_037709	3093
XLOC_037708	163
XLOC_033894	2493
XLOC_033893	2497
XLOC_033892	4537
XLOC_053238	1427
XLOC_033891	1583
XLOC_033890	275
XLOC_002299	1716
XLOC_036495	1437
XLOC_014274	1887
XLOC_059665	922
XLOC_014276	1368
XLOC_059667	1005
XLOC_014270	1416
XLOC_014271	204
XLOC_059662	1215
XLOC_014273	397
XLOC_014278	2083
XLOC_014279	2374
XLOC_023243	3141
XLOC_023242	596
XLOC_023241	2154
XLOC_023240	571
XLOC_023247	405
XLOC_023246	1025
XLOC_023245	1617
XLOC_058398	666
XLOC_058397	103
XLOC_058396	674
XLOC_023249	419
XLOC_008229	4303
XLOC_058393	622
XLOC_058392	1089
XLOC_058391	483
XLOC_031982	2197
XLOC_027535	174
XLOC_019246	3462
XLOC_017115	254
XLOC_025375	804
XLOC_025374	485
XLOC_025377	376
XLOC_025376	239
XLOC_040057	938
XLOC_025370	263
XLOC_025373	2295
XLOC_025372	452
XLOC_036497	565
XLOC_060982	1163
XLOC_025379	679
XLOC_025378	353
XLOC_011981	212
XLOC_011980	243
XLOC_011983	2541
XLOC_011982	671
XLOC_011985	1338
XLOC_011984	1214
XLOC_011987	332
XLOC_031285	2875
XLOC_011989	198
XLOC_011988	446
XLOC_023795	3091
XLOC_023794	876
XLOC_023797	1443
XLOC_023796	190
XLOC_026543	382
XLOC_026542	2045
XLOC_026541	3675
XLOC_026540	3054
XLOC_036490	1425
XLOC_023799	1149
XLOC_023798	3004
XLOC_026549	1385
XLOC_026548	1897
XLOC_020264	411
XLOC_020265	5080
XLOC_020266	241
XLOC_020267	1943
XLOC_020260	1348
XLOC_020261	292
XLOC_025089	813
XLOC_020263	525
XLOC_028071	209
XLOC_025086	1851
XLOC_025085	1030
XLOC_025084	180
XLOC_025083	361
XLOC_025082	292
XLOC_028077	2835
XLOC_025080	253
XLOC_021799	3185
XLOC_021798	2661
XLOC_021797	427
XLOC_021796	1337
XLOC_021795	622
XLOC_021794	4898
XLOC_021793	632
XLOC_021792	391
XLOC_021791	278
XLOC_021790	293
XLOC_002398	2282
XLOC_013729	959
XLOC_058538	449
XLOC_045864	386
XLOC_002399	218
XLOC_013723	146
XLOC_013722	287
XLOC_013721	323
XLOC_013720	280
XLOC_058537	522
XLOC_058536	2755
XLOC_013725	386
XLOC_013724	539
XLOC_022881	362
XLOC_034978	4872
XLOC_034975	299
XLOC_034974	531
XLOC_034977	289
XLOC_034976	779
XLOC_034971	689
XLOC_034970	1330
XLOC_034973	2176
XLOC_034972	3047
XLOC_034113	213
XLOC_022506	5611
XLOC_019446	2522
XLOC_022684	342
XLOC_042053	3112
XLOC_022686	2095
XLOC_022687	1275
XLOC_022680	2586
XLOC_022681	4544
XLOC_022682	1552
XLOC_042052	4033
XLOC_022688	1509
XLOC_022689	1609
XLOC_015602	381
XLOC_015603	352
XLOC_015600	233
XLOC_015601	354
XLOC_015606	346
XLOC_035079	1556
XLOC_015604	284
XLOC_015605	880
XLOC_046610	2385
XLOC_015608	254
XLOC_015609	416
XLOC_042056	1440
XLOC_021139	1808
XLOC_021138	131
XLOC_021133	1000
XLOC_021132	769
XLOC_021131	1327
XLOC_021130	954
XLOC_021137	1899
XLOC_021136	1911
XLOC_003723	1657
XLOC_021134	882
XLOC_029308	293
XLOC_029309	3669
XLOC_017116	397
XLOC_017117	546
XLOC_017110	6431
XLOC_017111	338
XLOC_022538	1207
XLOC_017113	1662
XLOC_053622	3421
XLOC_053623	407
XLOC_053620	4020
XLOC_029303	185
XLOC_053626	2180
XLOC_053627	4916
XLOC_053624	565
XLOC_053625	603
XLOC_024563	778
XLOC_041218	1119
XLOC_024561	1114
XLOC_024560	1065
XLOC_024567	156
XLOC_024566	776
XLOC_024565	412
XLOC_041219	1331
XLOC_024569	1683
XLOC_024568	271
XLOC_026035	1187
XLOC_008095	1086
XLOC_033667	493
XLOC_008094	4148
XLOC_055169	1821
XLOC_008097	700
XLOC_002444	230
XLOC_008096	1499
XLOC_049998	400
XLOC_053216	1159
XLOC_008091	398
XLOC_053235	1676
XLOC_033663	2769
XLOC_009746	765
XLOC_058147	372
XLOC_046246	1155
XLOC_008093	798
XLOC_041211	319
XLOC_008092	379
XLOC_046244	5017
XLOC_012283	2336
XLOC_046245	2281
XLOC_041214	678
XLOC_053210	107
XLOC_018225	1494
XLOC_033669	256
XLOC_017963	575
XLOC_041216	594
XLOC_043318	2211
XLOC_041217	157
XLOC_019361	609
XLOC_061807	236
XLOC_061806	2994
XLOC_061805	132
XLOC_061804	838
XLOC_061803	1182
XLOC_061802	1577
XLOC_061801	804
XLOC_061800	577
XLOC_061809	5151
XLOC_061808	2992
XLOC_011619	2514
XLOC_011618	332
XLOC_016649	218
XLOC_016648	1769
XLOC_008287	2538
XLOC_011611	3846
XLOC_016642	308
XLOC_016641	417
XLOC_016640	248
XLOC_016647	341
XLOC_016646	1037
XLOC_016645	843
XLOC_016644	172
XLOC_006365	422
XLOC_006956	110
XLOC_006367	2797
XLOC_006366	3240
XLOC_006361	1266
XLOC_006360	133
XLOC_018979	3272
XLOC_006362	148
XLOC_018977	1963
XLOC_055706	4315
XLOC_055705	3868
XLOC_018974	2110
XLOC_018973	873
XLOC_055702	2299
XLOC_018971	661
XLOC_055700	233
XLOC_031136	2159
XLOC_006955	586
XLOC_031137	1159
XLOC_049342	1540
XLOC_019363	1422
XLOC_050534	2080
XLOC_031134	1053
XLOC_049343	1599
XLOC_057631	390
XLOC_009940	3017
XLOC_057633	687
XLOC_031135	138
XLOC_057635	336
XLOC_006950	323
XLOC_019378	1741
XLOC_019379	818
XLOC_057639	355
XLOC_019377	682
XLOC_019374	4781
XLOC_006951	240
XLOC_019372	134
XLOC_019373	1682
XLOC_019370	1427
XLOC_019371	2135
XLOC_009943	3658
XLOC_031130	378
XLOC_009944	3562
XLOC_014128	1850
XLOC_031131	308
XLOC_009945	2826
XLOC_052283	374
XLOC_052282	375
XLOC_052281	268
XLOC_052280	262
XLOC_052287	2293
XLOC_009946	1495
XLOC_052285	1325
XLOC_052284	362
XLOC_052289	7122
XLOC_009947	2690
XLOC_044378	1840
XLOC_044353	96
XLOC_006958	3385
XLOC_009949	2670
XLOC_014129	181
XLOC_006959	4553
XLOC_020802	587
XLOC_054321	6143
XLOC_034016	1914
XLOC_020804	403
XLOC_007573	2656
XLOC_012484	1372
XLOC_012221	3156
XLOC_018399	627
XLOC_018398	192
XLOC_012487	2251
XLOC_012220	815
XLOC_018393	200
XLOC_018392	550
XLOC_018391	320
XLOC_012486	184
XLOC_018397	2079
XLOC_018396	198
XLOC_018395	801
XLOC_018394	524
XLOC_010568	441
XLOC_010569	2199
XLOC_034017	835
XLOC_012222	5378
XLOC_010560	122
XLOC_017617	469
XLOC_010562	389
XLOC_010563	1446
XLOC_010564	1969
XLOC_010565	2958
XLOC_010566	294
XLOC_017616	1774
XLOC_007094	2117
XLOC_007095	1696
XLOC_007096	286
XLOC_007097	470
XLOC_007090	207
XLOC_007091	1448
XLOC_007092	1847
XLOC_007093	1929
XLOC_004217	3225
XLOC_004216	1677
XLOC_004215	753
XLOC_012226	2515
XLOC_007098	353
XLOC_007099	390
XLOC_004211	1662
XLOC_004210	1583
XLOC_034014	1223
XLOC_053709	508
XLOC_045709	518
XLOC_048798	567
XLOC_005934	328
XLOC_048796	2074
XLOC_048797	2401
XLOC_048794	3060
XLOC_048795	2182
XLOC_048792	2595
XLOC_048793	1352
XLOC_048790	2612
XLOC_048791	2269
XLOC_056940	1561
XLOC_056941	1821
XLOC_056942	263
XLOC_042546	3044
XLOC_056944	3266
XLOC_056945	3662
XLOC_056946	1225
XLOC_056947	1392
XLOC_056948	192
XLOC_056949	1500
XLOC_018027	937
XLOC_018026	617
XLOC_018021	432
XLOC_018020	813
XLOC_018023	368
XLOC_005930	2132
XLOC_029120	943
XLOC_005933	379
XLOC_007548	1534
XLOC_036060	765
XLOC_007546	1099
XLOC_007547	1018
XLOC_007544	1386
XLOC_005932	378
XLOC_007542	531
XLOC_029122	1923
XLOC_007540	2871
XLOC_007541	389
XLOC_000382	263
XLOC_022235	760
XLOC_036062	2277
XLOC_022234	2626
XLOC_036065	1481
XLOC_056555	4425
XLOC_013429	482
XLOC_002686	2584
XLOC_002687	408
XLOC_002684	261
XLOC_002685	568
XLOC_002682	2077
XLOC_029126	1720
XLOC_002680	335
XLOC_002681	201
XLOC_005939	119
XLOC_029127	834
XLOC_002688	3020
XLOC_022230	1692
XLOC_041166	865
XLOC_036069	1935
XLOC_041164	1831
XLOC_041165	1219
XLOC_041162	1776
XLOC_041163	655
XLOC_041160	7293
XLOC_041161	116
XLOC_050627	240
XLOC_050626	251
XLOC_050625	554
XLOC_050624	3199
XLOC_050623	2867
XLOC_050622	1180
XLOC_050621	3315
XLOC_050620	5175
XLOC_009660	2047
XLOC_053809	832
XLOC_053806	242
XLOC_058851	507
XLOC_032761	2323
XLOC_055950	5821
XLOC_056876	4723
XLOC_053805	4079
XLOC_056870	1037
XLOC_053803	2464
XLOC_017191	275
XLOC_056872	1923
XLOC_053801	342
XLOC_009662	4250
XLOC_034676	219
XLOC_024689	125
XLOC_015210	268
XLOC_042378	1146
XLOC_034674	468
XLOC_015212	332
XLOC_000019	694
XLOC_000018	2117
XLOC_000015	4376
XLOC_000014	3576
XLOC_000017	4563
XLOC_000016	4971
XLOC_000011	1157
XLOC_000010	1297
XLOC_000013	410
XLOC_015214	862
XLOC_015217	799
XLOC_000389	293
XLOC_015216	5586
XLOC_032021	3087
XLOC_032020	415
XLOC_032023	285
XLOC_032022	467
XLOC_032025	307
XLOC_032024	683
XLOC_032027	2167
XLOC_032026	648
XLOC_032029	457
XLOC_032028	2069
XLOC_052911	987
XLOC_052910	1551
XLOC_009664	2242
XLOC_052916	951
XLOC_052915	2399
XLOC_052914	1544
XLOC_007499	2992
XLOC_016006	73
XLOC_000388	316
XLOC_057398	1297
XLOC_057399	379
XLOC_057396	571
XLOC_057397	391
XLOC_057394	368
XLOC_057395	378
XLOC_057392	221
XLOC_057393	3807
XLOC_057390	903
XLOC_057391	2195
XLOC_011838	489
XLOC_009667	1829
XLOC_020515	436
XLOC_001658	853
XLOC_001659	108
XLOC_009666	5198
XLOC_001655	802
XLOC_001656	2243
XLOC_027478	72
XLOC_001650	1026
XLOC_001651	1196
XLOC_001652	1146
XLOC_001653	885
XLOC_027485	1572
XLOC_061051	561
XLOC_024310	643
XLOC_014008	1492
XLOC_027487	283
XLOC_024229	7455
XLOC_061054	4237
XLOC_054954	258
XLOC_042899	565
XLOC_042898	552
XLOC_031420	258
XLOC_042897	3383
XLOC_031422	2767
XLOC_031423	3186
XLOC_031424	2182
XLOC_031425	3259
XLOC_031426	1879
XLOC_031427	489
XLOC_031428	543
XLOC_031429	645
XLOC_038706	282
XLOC_038707	620
XLOC_038704	2217
XLOC_035553	2400
XLOC_038702	284
XLOC_038703	710
XLOC_035556	1291
XLOC_038701	1309
XLOC_035558	2525
XLOC_042893	804
XLOC_038708	2027
XLOC_038709	3557
XLOC_053597	1131
XLOC_006227	702
XLOC_017808	2383
XLOC_000357	1387
XLOC_017809	771
XLOC_022501	2982
XLOC_012156	1270
XLOC_035088	1542
XLOC_035089	2721
XLOC_035082	3111
XLOC_035083	388
XLOC_035080	1653
XLOC_035081	1998
XLOC_035086	215
XLOC_035087	347
XLOC_035084	282
XLOC_035085	160
XLOC_002303	2880
XLOC_002302	493
XLOC_002301	432
XLOC_002300	878
XLOC_002307	1151
XLOC_002306	966
XLOC_002305	228
XLOC_002304	836
XLOC_026241	618
XLOC_002309	3689
XLOC_002308	547
XLOC_056117	225
XLOC_056116	4549
XLOC_056115	383
XLOC_056114	381
XLOC_056113	1942
XLOC_056112	262
XLOC_056111	540
XLOC_056110	1907
XLOC_013774	117
XLOC_056119	341
XLOC_056118	430
XLOC_041980	291
XLOC_041981	3219
XLOC_041982	174
XLOC_041983	597
XLOC_041984	509
XLOC_041985	3285
XLOC_041986	399
XLOC_041987	824
XLOC_041988	802
XLOC_041989	399
XLOC_014729	394
XLOC_033868	186
XLOC_032538	2532
XLOC_025102	684
XLOC_033862	914
XLOC_033863	673
XLOC_033860	2304
XLOC_033861	1855
XLOC_033866	2247
XLOC_031133	871
XLOC_033864	418
XLOC_033865	1401
XLOC_032533	250
XLOC_039700	282
XLOC_014000	3410
XLOC_039703	597
XLOC_042839	109
XLOC_039702	868
XLOC_019466	286
XLOC_039705	431
XLOC_041631	569
XLOC_039704	583
XLOC_043850	257
XLOC_008021	629
XLOC_008022	5554
XLOC_008023	548
XLOC_008024	1418
XLOC_043855	859
XLOC_008026	908
XLOC_043857	901
XLOC_008028	5100
XLOC_043859	644
XLOC_012158	322
XLOC_039706	1503
XLOC_042838	532
XLOC_039891	1689
XLOC_039890	754
XLOC_039893	236
XLOC_039892	244
XLOC_039895	1247
XLOC_039894	870
XLOC_039897	281
XLOC_038079	2092
XLOC_039899	394
XLOC_039898	564
XLOC_058273	1216
XLOC_039806	222
XLOC_039807	6284
XLOC_032852	2053
XLOC_032853	513
XLOC_032854	2150
